latitude	longitude	store_name	code	location	imei
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317662287
35.25064	-91.73625	Searcy	US	America/Chicago	3590433799317661560
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303482469
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317661610
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317662162
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	359043379931766270
36	139.55722	Okegawa	JP	Asia/Tokyo	8630330696303482402
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	359043379931766478
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317662436
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766379
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481354
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661925
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348735
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348800
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303481677
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766817
-12.91667	-39.25	Muritiba	BR	America/Bahia	359043379931766528
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303482337
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	3590433799317661461
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303482469
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	3590433799317661677
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303481677
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481222
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	8630330696303481339
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766833
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	863033069630348073
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303482055
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766916
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	863033069630348388
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	8630330696303481909
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	3590433799317661693
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303482378
49.03685	8.70745	Bretten	DE	Europe/Berlin	8630330696303481156
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303482493
38.91817	-78.19444	Front Royal	US	America/New_York	359043379931766338
51.30001	13.10984	Oschatz	DE	Europe/Berlin	3590433799317661479
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	359043379931766171
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303481313
7.62789	4.74161	Ilesa	NG	Africa/Lagos	359043379931766171
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303481677
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303482113
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348537
40.34912	-111.90466	Saratoga Springs	US	America/Denver	3590433799317661354
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	863033069630348511
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766395
42.22718	14.39024	Lanciano	IT	Europe/Rome	8630330696303481966
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	863033069630348735
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	8630330696303482295
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317661784
26.2173	-80.22588	North Lauderdale	US	America/New_York	359043379931766635
43.1122	12.38878	Perugia	IT	Europe/Rome	8630330696303482154
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317662469
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661032
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481131
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317662329
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	8630330696303481958
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	8630330696303481503
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766387
48.98693	2.44892	Gonesse	FR	Europe/Paris	863033069630348990
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317662071
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303481354
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	359043379931766742
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661925
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	359043379931766650
46.23899	-63.13414	Charlottetown	CA	America/Halifax	3590433799317662246
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317662444
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303481164
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	359043379931766486
55.82885	-4.21376	Rutherglen	GB	Europe/London	359043379931766551
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303482139
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661461
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348362
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	8630330696303481404
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317662261
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661792
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	359043379931766072
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	359043379931766445
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	863033069630348180
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	863033069630348164
38.45598	48.87498	Astara	AZ	Asia/Baku	863033069630348388
38.13708	41.00817	Silvan	TR	Europe/Istanbul	359043379931766890
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	359043379931766866
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481073
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	863033069630348214
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303482196
40.87363	14.34085	Volla	IT	Europe/Rome	3590433799317662014
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317661974
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661651
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303481347
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303482196
27.71809	-82.35176	Sun City Center	US	America/New_York	3590433799317662279
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	863033069630348362
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303481123
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661057
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766726
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661784
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303482188
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348065
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	863033069630348982
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317662360
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317661917
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303482410
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303481461
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303482097
51.39323	0.47713	Strood	GB	Europe/London	8630330696303481651
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317662170
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481966
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661644
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317661719
5.90702	116.10146	Donggongon	MY	Asia/Kuching	3590433799317662113
36.20389	127.08472	Nonsan	KR	Asia/Seoul	863033069630348552
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481529
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	863033069630348826
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348354
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661966
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	3590433799317661404
52.59319	13.32127	Wittenau	DE	Europe/Berlin	863033069630348735
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481297
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	863033069630348784
25.6439	77.9129	Narwar	IN	Asia/Kolkata	3590433799317661818
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661792
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481982
51.39323	0.47713	Strood	GB	Europe/London	8630330696303481529
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	863033069630348982
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	863033069630348909
65.84811	24.14662	Tornio	FI	Europe/Helsinki	8630330696303482402
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481123
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317662196
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766767
49.738430	13.373637	Plzeň	CZ	Europe/Prague	863033069630348222
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303481156
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	863033069630348826
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766007
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661206
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766817
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481305
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766981
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662428
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303482006
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	8630330696303481305
29.53885	-95.44744	Fresno	US	America/Chicago	863033069630348362
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348768
59.80917	30.38167	Shushary	RU	Europe/Moscow	863033069630348826
42.4251	-71.06616	Malden	US	America/New_York	359043379931766213
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	359043379931766296
47.76232	-122.2054	Bothell	US	America/Los_Angeles	863033069630348149
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	359043379931766270
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303481834
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	3590433799317661362
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317661040
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317661214
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766049
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317662204
4.96667	10.7	Tonga	CM	Africa/Douala	359043379931766262
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	3590433799317661016
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348735
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317662279
48.90982	2.45012	Bobigny	FR	Europe/Paris	359043379931766312
38.45598	48.87498	Astara	AZ	Asia/Baku	863033069630348941
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348750
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	863033069630348131
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317661321
41.57439	24.71204	Smolyan	BG	Europe/Sofia	8630330696303481347
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348628
51.03427	5.37429	Houthalen	BE	Europe/Brussels	863033069630348610
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	3590433799317661990
9.15093	-79.62098	Chilibre	PA	America/Panama	3590433799317661479
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317661008
30.5427	-97.54667	Hutto	US	America/Chicago	863033069630348438
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766247
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	359043379931766015
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481198
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303482220
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317661644
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	359043379931766841
51.88333	8.51667	Verl	DE	Europe/Berlin	359043379931766015
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	8630330696303482147
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	8630330696303481396
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303481503
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	359043379931766643
16.06213	76.0586	Hungund	IN	Asia/Kolkata	863033069630348875
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	3590433799317661818
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317662394
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	863033069630348644
53.43333	-7.95	Athlone	IE	Europe/Dublin	863033069630348016
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348941
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	8630330696303481164
-1.63333	13.58357	Franceville	GA	Africa/Libreville	359043379931766296
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766619
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317662089
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	863033069630348503
36.6009	126.665	Hongseong	KR	Asia/Seoul	3590433799317661263
34.06635	-84.67837	Acworth	US	America/New_York	359043379931766684
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303481347
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661164
40.34912	-111.90466	Saratoga Springs	US	America/Denver	863033069630348644
58.1908	40.17171	Danilov	RU	Europe/Moscow	359043379931766858
41.66394	-83.55521	Toledo	US	America/New_York	8630330696303482113
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661339
40.82232	-74.15987	Nutley	US	America/New_York	359043379931766684
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766338
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	3590433799317661792
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317661578
-11.94306	-76.70944	Chosica	PE	America/Lima	3590433799317661396
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317661909
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348826
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317661255
36.61033	-88.31476	Murray	US	America/Chicago	863033069630348800
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	863033069630348669
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661560
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303481156
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317662162
37.95143	-91.77127	Rolla	US	America/Chicago	359043379931766007
8.48714	-13.2356	Freetown	SL	Africa/Freetown	3590433799317661172
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766825
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	3590433799317661586
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303482444
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481750
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	359043379931766759
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317661024
50.79205	-1.08593	Southsea	GB	Europe/London	3590433799317661099
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303482303
28.54944	-81.77285	Clermont	US	America/New_York	863033069630348875
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	359043379931766197
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	8630330696303482006
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	359043379931766783
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766650
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766155
40.87363	14.34085	Volla	IT	Europe/Rome	3590433799317661941
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348883
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317662295
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348099
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303481529
45.73333	4.91667	Bron	FR	Europe/Paris	359043379931766759
23.04419	-82.00919	Jaruco	CU	America/Havana	3590433799317661933
41.55838	-81.56929	Collinwood	US	America/New_York	863033069630348412
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	3590433799317662360
35.74788	-95.36969	Muskogee	US	America/Chicago	359043379931766353
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303481412
39.00622	-77.4286	Sterling	US	America/New_York	863033069630348636
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303481180
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303481594
4.94273	15.87735	Carnot	CF	Africa/Bangui	863033069630348610
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317661214
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317662436
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317661958
45.49428	-122.86705	Aloha	US	America/Los_Angeles	3590433799317661289
39.08367	-84.50855	Covington	US	America/New_York	863033069630348644
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	3590433799317662493
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	3590433799317661594
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661529
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	3590433799317662303
40.92298	14.30935	Afragola	IT	Europe/Rome	863033069630348271
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348131
27.71809	-82.35176	Sun City Center	US	America/New_York	359043379931766692
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	8630330696303481610
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766106
35.61452	-88.81395	Jackson	US	America/Chicago	359043379931766593
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481800
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303481560
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303481875
40.72371	-73.95097	Greenpoint	US	America/New_York	359043379931766676
41.91886	8.73812	Ajaccio	FR	Europe/Paris	3590433799317661339
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661198
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	359043379931766064
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317661065
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	863033069630348347
50.82882	-0.32247	Lancing	GB	Europe/London	8630330696303482170
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303482154
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303481693
40.65538	-74.38987	Scotch Plains	US	America/New_York	359043379931766403
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317662352
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303482188
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303482154
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348321
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348974
30.16688	-96.39774	Brenham	US	America/Chicago	863033069630348271
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661412
48.8449	17.22635	Skalica	SK	Europe/Bratislava	863033069630348651
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	8630330696303481099
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661362
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766965
39.96097	-75.60804	West Chester	US	America/New_York	359043379931766650
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766726
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	3590433799317661933
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317662220
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661560
10.61285	12.19458	Biu	NG	Africa/Lagos	3590433799317661552
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	359043379931766726
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	359043379931766429
56.56317	-2.58736	Arbroath	GB	Europe/London	3590433799317661065
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317661529
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661057
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	3590433799317662436
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	8630330696303481784
49.738430	13.373637	Plzeň	CZ	Europe/Prague	3590433799317661800
41.14676	-73.49484	New Canaan	US	America/New_York	8630330696303481180
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303481453
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	8630330696303481636
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317662162
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303482105
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	863033069630348487
-15.675	-38.94722	Canavieiras	BR	America/Bahia	8630330696303481180
52.66277	-2.01111	Great Wyrley	GB	Europe/London	8630330696303482071
51.168	7.973	Finnentrop	DE	Europe/Berlin	863033069630348602
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661511
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303481453
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	359043379931766114
-8.99167	125.21972	Maliana	TL	Asia/Dili	359043379931766130
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303481529
27.09978	-82.45426	Venice	US	America/New_York	863033069630348479
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317662394
35.85	117.7	Dongdu	CN	Asia/Shanghai	8630330696303481495
43.4125	23.225	Montana	BG	Europe/Sofia	863033069630348479
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303482311
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481552
7.6	4.18333	Olupona	NG	Africa/Lagos	863033069630348628
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303482220
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	359043379931766056
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	359043379931766395
39.08367	-84.50855	Covington	US	America/New_York	8630330696303481552
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482295
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	3590433799317661032
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661115
52.26083	7.00417	Losser	NL	Europe/Amsterdam	3590433799317661891
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	359043379931766577
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303482469
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	359043379931766296
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303481594
-32.45242	-71.23106	La Ligua	CL	America/Santiago	3590433799317661784
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348784
51.39323	0.47713	Strood	GB	Europe/London	863033069630348198
39.32011	-76.51552	Rosedale	US	America/New_York	8630330696303481115
41.15612	1.10687	Reus	ES	Europe/Madrid	359043379931766213
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	863033069630348594
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481784
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303481032
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481628
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661636
41.16704	-73.20483	Bridgeport	US	America/New_York	359043379931766239
34.25807	-88.70464	Tupelo	US	America/Chicago	863033069630348636
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661768
47.38093	-122.23484	Kent	US	America/Los_Angeles	359043379931766122
33.50921	-111.89903	Scottsdale	US	America/Phoenix	8630330696303482378
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303482162
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481701
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317661800
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766775
41.66394	-83.55521	Toledo	US	America/New_York	359043379931766999
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303482071
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661867
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317661453
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	3590433799317661115
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348990
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	359043379931766866
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766064
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	359043379931766692
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	359043379931766957
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	8630330696303481396
51.30001	13.10984	Oschatz	DE	Europe/Berlin	3590433799317662303
60.18427	24.95034	Kallio	FI	Europe/Helsinki	8630330696303481040
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	359043379931766650
57.47908	-4.22398	Inverness	GB	Europe/London	359043379931766247
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348297
57.97472	33.2525	Valday	RU	Europe/Moscow	359043379931766791
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317661974
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	359043379931766601
10.15031	-73.9614	El Copey	CO	America/Bogota	863033069630348206
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661784
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	359043379931766890
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	8630330696303481164
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	863033069630348867
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303481057
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317661339
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	359043379931766700
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	8630330696303481909
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661768
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303481198
57.14369	-2.09814	Aberdeen	GB	Europe/London	863033069630348008
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	3590433799317661891
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317661016
4.96667	10.7	Tonga	CM	Africa/Douala	863033069630348214
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766734
14.95472	120.89694	Baliuag	PH	Asia/Manila	359043379931766866
53.46506	-1.47217	Chapletown	GB	Europe/London	863033069630348446
55.85	37.56667	Likhobory	RU	Europe/Moscow	3590433799317661891
