ts	imei	mwra	c.dogalize	c.android.gm	c.android.youtube	c.katana	c.android.chrome	c.updateassist	c.UCMobile.intl	c.raider	c.UCMobile.x86	c.android.vending
2018-05-14 12:45:00	863033069630348008	1.00000	10.58383	17.16187	10.56023	4.90834	8.84604	53.93721	28.98982	99.93598	79.30788	35.58253
2018-05-14 12:46:00	863033069630348776	1.00000	7.51894	12.74466	13.33810	6.52149	7.64877	45.19193	89.97421	25.99896	64.49298	42.81274
2018-05-14 12:47:00	8630330696303481636	1.00000	13.67978	5.64480	12.59725	7.48293	8.87294	79.77137	35.18075	61.09479	32.11955	76.54586
2018-05-14 12:48:00	863033069630348354	1.00000	10.91526	10.60849	11.98177	11.78679	7.80059	69.76478	1.34371	13.06653	52.74719	43.68612
2018-05-14 12:49:00	359043379931766668	1.00000	11.04944	7.95119	14.83575	8.48598	8.02019	40.46456	68.07718	24.58132	4.98834	52.48541
2018-05-14 12:50:00	3590433799317661289	0.00000	9.18021	12.49214	14.18810	8.65690	4.55664	17.24976	20.70971	86.34668	1.03678	42.79327
2018-05-14 12:51:00	8630330696303481008	1.00000	6.59614	12.08030	11.18448	7.35938	8.26468	51.37859	74.10500	19.35378	21.60796	33.91152
2018-05-14 12:52:00	359043379931766155	1.00000	13.71441	11.62269	11.23239	7.28283	8.93473	17.89051	7.82029	46.29966	47.23834	50.29320
2018-05-14 12:53:00	863033069630348883	1.00000	9.15135	10.86019	13.34747	4.84566	6.09364	91.71162	59.08691	1.97985	14.90026	54.29917
2018-05-14 12:54:00	3590433799317662055	1.00000	10.94467	8.95549	6.44706	9.40882	7.07582	58.76500	9.41597	95.04638	21.29438	56.30099
2018-05-14 12:55:00	863033069630348578	1.00000	9.63232	13.67816	12.49937	6.93258	8.61772	88.69650	24.99129	52.94755	72.96364	94.40142
2018-05-14 12:56:00	359043379931766957	1.00000	10.72644	8.08665	11.63236	7.56016	11.16822	23.54033	51.77968	32.39615	9.26604	31.07900
2018-05-14 12:57:00	3590433799317661313	0.00000	12.52817	10.25651	13.58579	13.42619	6.90429	28.49865	61.03587	13.68807	8.32339	35.06874
2018-05-14 12:58:00	3590433799317661842	1.00000	9.10583	7.65878	11.54646	10.38154	10.44614	44.70898	55.83546	81.52461	86.86707	84.58050
2018-05-14 12:59:00	8630330696303481016	1.00000	9.34592	7.80854	12.28411	8.88744	7.26695	73.88156	81.30980	52.60836	2.79338	99.86677
2018-05-14 13:00:00	3590433799317661628	0.00000	8.33290	9.95347	9.79897	10.93550	11.13597	99.49704	27.93392	27.52168	29.18814	92.86341
2018-05-14 13:01:00	3590433799317661826	0.00000	6.14100	8.25936	13.09877	14.13654	10.50046	58.96198	42.98316	15.93223	98.07039	58.63529
2018-05-14 13:02:00	863033069630348149	0.00000	14.83413	8.87538	9.88615	13.32183	9.29547	37.65579	16.53959	31.51978	24.54595	87.47303
2018-05-14 13:03:00	8630330696303482295	1.00000	11.75139	14.38704	10.54552	7.25058	9.37269	24.07371	15.87901	99.68772	48.95565	74.62192
2018-05-14 13:04:00	863033069630348164	1.00000	12.84218	8.02762	12.08982	8.16277	15.95428	51.44143	82.35746	4.36003	13.27227	56.50520
2018-05-14 13:05:00	863033069630348693	0.00000	12.85139	6.95836	10.93037	13.51894	10.18274	8.56215	18.02173	90.51695	56.28024	28.12101
2018-05-14 13:06:00	8630330696303482311	1.00000	9.38917	16.34445	12.09371	10.53890	10.52139	52.05846	62.02517	4.06014	14.07912	63.45061
2018-05-14 13:07:00	8630330696303481578	1.00000	14.57223	11.29580	10.55176	7.56094	9.70826	51.94407	67.52670	73.05110	92.12386	27.39979
2018-05-14 13:08:00	8630330696303481347	1.00000	7.32992	9.88674	10.36251	8.10239	8.92862	11.51134	68.77104	99.28309	89.60016	72.36702
2018-05-14 13:09:00	3590433799317662147	1.00000	6.21405	15.17417	11.10851	6.24320	9.00664	20.64657	24.80242	16.64358	49.81710	99.27476
2018-05-14 13:10:00	8630330696303481651	0.00000	10.81694	9.93658	13.75937	13.42934	8.30897	62.87036	34.47682	13.93446	8.06928	67.89150
2018-05-14 13:11:00	863033069630348974	1.00000	5.85221	7.70871	13.85049	10.94183	8.68231	62.26517	50.05724	93.55366	0.88087	15.01472
2018-05-14 13:12:00	863033069630348768	0.00000	6.62400	5.99834	11.16582	10.41230	15.10990	64.05991	2.49205	36.79307	2.90927	60.49318
2018-05-14 13:13:00	8630330696303482493	1.00000	5.69358	13.33699	14.37893	8.65525	9.36629	94.43892	77.22632	50.28343	20.58530	24.83173
2018-05-14 13:14:00	8630330696303481115	1.00000	13.00067	3.27851	13.14218	8.43185	6.24572	69.40805	61.31703	45.74290	16.40320	74.55979
2018-05-14 13:15:00	8630330696303482451	0.00000	7.96481	10.92173	14.30296	11.51521	13.84173	31.53857	28.77775	27.80169	32.54305	79.25963
2018-05-14 13:16:00	8630330696303482089	1.00000	13.69364	6.53486	13.87339	9.21660	7.90830	50.35030	65.35959	55.62719	56.75258	32.99724
2018-05-14 13:17:00	359043379931766114	0.00000	13.69526	11.08923	14.92270	12.55762	12.16766	92.94666	88.80061	38.20648	20.39362	1.53246
2018-05-14 13:18:00	359043379931766056	1.00000	9.12967	12.21040	11.88009	6.54439	9.82461	61.68736	7.51984	38.63343	0.40230	38.01595
2018-05-14 13:19:00	8630330696303482055	0.00000	9.80355	9.59657	14.36098	12.19979	10.83285	39.44316	30.16841	14.86158	24.82531	43.56122
2018-05-14 13:20:00	3590433799317661081	1.00000	11.90380	9.72297	10.57593	9.07263	7.92065	20.09520	31.89935	37.61135	42.27118	7.72907
2018-05-14 13:21:00	863033069630348958	0.00000	9.34360	9.39049	15.08702	10.90050	14.56011	61.98417	11.98332	21.78923	25.93027	62.19781
2018-05-14 13:22:00	3590433799317661958	1.00000	6.37895	10.74011	14.22776	9.01389	8.02664	97.99825	18.95913	18.41869	34.92177	4.32548
2018-05-14 13:23:00	3590433799317662030	0.00000	8.85528	7.05730	13.08114	10.57198	11.77861	29.75410	3.51902	64.23118	69.46459	65.63439
2018-05-14 13:24:00	8630330696303481271	1.00000	6.79184	9.91060	16.89948	10.55425	7.48078	75.85862	23.52174	81.92172	96.90112	12.67201
2018-05-14 13:25:00	3590433799317661677	0.00000	11.89378	8.54112	13.33227	9.64700	9.03461	12.09236	48.76062	53.51507	70.02935	4.57146
2018-05-14 13:26:00	8630330696303481842	1.00000	13.49139	5.41386	11.72631	9.19852	7.35143	83.84415	64.16461	76.26164	69.66334	63.96106
2018-05-14 13:27:00	8630330696303481453	0.00000	9.08552	11.19933	13.72979	17.47896	6.03934	59.77511	50.61578	88.77812	3.31517	44.99625
2018-05-14 13:28:00	863033069630348180	0.00000	13.46491	8.60464	9.75958	13.39594	10.02995	17.65543	29.99496	58.53192	44.71210	20.35348
2018-05-14 13:29:00	863033069630348115	1.00000	6.31034	12.51039	10.67067	8.97927	7.86562	13.12371	55.72243	78.15415	24.25963	74.24650
2018-05-14 13:30:00	863033069630348651	0.00000	12.81877	8.25718	13.06277	13.74509	9.94654	59.47715	65.45809	76.64831	60.39343	2.98924
2018-05-14 13:31:00	863033069630348628	1.00000	11.11031	11.71751	10.60449	6.40121	7.70152	41.46868	96.69152	29.82341	88.94074	68.45533
2018-05-14 13:32:00	863033069630348016	1.00000	12.62377	4.43053	13.35357	7.44698	12.26301	13.39242	69.70652	40.89289	9.40966	28.56394
2018-05-14 13:33:00	3590433799317661388	0.00000	15.39900	7.85874	13.69769	10.60855	7.63548	88.19015	12.18877	86.67421	90.87812	86.90332
2018-05-14 13:34:00	8630330696303481602	1.00000	7.58599	9.78432	14.50004	9.13313	5.74068	51.11100	23.59814	51.78252	7.11463	12.53764
2018-05-14 13:35:00	863033069630348321	0.00000	9.14872	9.82860	13.82689	7.98998	11.71568	26.63995	37.33616	16.12768	23.31328	12.41030
2018-05-14 13:36:00	8630330696303481586	1.00000	13.27655	9.97646	15.22602	6.06322	6.09009	42.63689	27.08234	67.15446	10.07008	75.05666
2018-05-14 13:37:00	8630330696303481826	1.00000	13.66606	12.84150	10.20744	8.87428	4.65112	10.82875	42.08834	36.90798	93.42919	84.51598
2018-05-14 13:38:00	8630330696303481172	0.00000	7.54009	7.47557	12.78905	14.86581	11.85482	32.35339	3.06334	13.76955	62.08918	6.67382
2018-05-14 13:39:00	3590433799317662246	1.00000	6.47528	10.84710	11.00453	7.29235	8.86733	91.66410	47.67872	53.12080	61.51411	30.96503
2018-05-14 13:40:00	359043379931766973	0.00000	7.99097	7.18698	10.99795	11.08673	13.96113	19.02060	14.67259	89.16584	48.94138	37.90951
2018-05-14 13:41:00	863033069630348511	1.00000	9.73041	10.57822	9.93320	5.87933	5.17666	56.84152	53.32095	84.59010	31.91541	60.20119
2018-05-14 13:42:00	8630330696303481206	1.00000	9.81446	11.78622	14.26059	12.19699	6.64347	56.60695	12.26549	5.63939	64.08758	95.05791
2018-05-14 13:43:00	3590433799317661354	1.00000	11.91528	9.85495	11.86786	8.87272	8.94094	66.82275	3.81304	42.86884	5.82117	64.47854
2018-05-14 13:44:00	8630330696303482378	0.00000	12.84460	4.85761	12.85498	11.86068	9.85623	73.21390	39.87367	85.34315	86.13748	22.83306
2018-05-14 13:45:00	3590433799317662444	0.00000	8.15912	6.08381	10.82956	11.26751	14.03072	72.78307	89.33827	41.21518	2.25308	0.41659
2018-05-14 13:46:00	359043379931766320	1.00000	13.32501	7.64760	10.78660	8.01598	8.55881	81.64174	96.09148	94.23794	64.53517	9.32478
2018-05-14 13:47:00	863033069630348909	0.00000	8.41951	8.12247	12.64469	14.04718	11.65354	40.46717	84.31125	4.19412	85.79009	76.77870
2018-05-14 13:48:00	863033069630348313	1.00000	6.57465	9.95104	12.77983	9.41967	9.16791	22.64402	61.25189	21.74123	57.72011	28.55687
2018-05-14 13:49:00	359043379931766916	0.00000	11.43458	10.11153	15.45059	11.74311	11.47060	41.75099	71.85168	4.82316	40.45843	83.89400
2018-05-14 13:50:00	8630330696303481800	1.00000	13.51933	9.15652	10.57678	8.11870	9.30327	83.29636	79.65270	90.93610	82.63093	99.96883
2018-05-14 13:51:00	359043379931766577	0.00000	14.15192	11.84064	9.71511	12.21407	10.62697	69.65766	23.06442	58.90074	21.72578	25.75694
2018-05-14 13:52:00	863033069630348347	0.00000	12.21731	10.65269	15.44331	13.69529	11.65571	92.56117	87.82208	27.85268	51.21364	85.71383
2018-05-14 13:53:00	8630330696303481198	1.00000	8.70922	12.27897	11.17712	6.37726	7.61015	32.40313	8.86494	32.87583	50.35847	41.47593
2018-05-14 13:54:00	3590433799317661230	1.00000	4.10633	8.37570	13.61437	10.47915	8.43978	77.24324	17.24852	78.88228	0.79602	78.89564
2018-05-14 13:55:00	8630330696303482055	1.00000	10.71859	10.68088	12.74233	8.23150	10.74685	75.47675	96.70606	83.85194	36.98351	75.25505
2018-05-14 13:56:00	3590433799317661370	1.00000	8.28234	13.82046	10.48058	6.43038	9.10193	45.00833	63.78704	52.87561	30.87820	46.91279
2018-05-14 13:57:00	359043379931766866	1.00000	12.28094	7.93577	9.99381	10.06862	5.68392	80.22442	38.70133	99.34287	62.52864	94.50684
2018-05-14 13:58:00	8630330696303481669	0.00000	6.14219	7.13288	13.21026	13.18451	13.97508	23.46902	64.95257	14.25549	97.96459	66.27755
2018-05-14 13:59:00	863033069630348347	1.00000	10.28808	14.73098	12.03983	5.94385	7.04736	6.39180	44.39339	58.12720	29.02706	45.81968
2018-05-14 14:00:00	3590433799317661990	1.00000	8.30612	15.02459	13.29019	10.07737	8.52235	92.38932	94.76568	71.54206	47.13512	84.73159
2018-05-14 14:01:00	8630330696303482410	1.00000	7.71989	14.79990	10.46284	9.52013	10.87728	13.22087	77.64274	52.87692	99.15088	83.22301
2018-05-14 14:02:00	359043379931766262	1.00000	7.45883	9.33514	15.35778	7.78762	6.17312	88.13209	89.91343	35.77800	90.43429	4.04678
2018-05-14 14:03:00	359043379931766619	1.00000	10.44104	13.22456	10.15389	6.13510	6.64588	14.11565	10.75038	41.80331	34.68266	11.30707
2018-05-14 14:04:00	863033069630348966	1.00000	9.26983	12.95851	14.58633	6.40173	5.08318	53.50073	81.32190	66.62117	0.30100	45.08190
2018-05-14 14:05:00	8630330696303481271	1.00000	11.70038	8.99319	11.90512	10.96624	6.28116	42.36224	14.67339	89.31062	49.84493	42.01256
2018-05-14 14:06:00	3590433799317661941	0.00000	6.93373	7.54527	13.31115	15.01317	12.19692	37.63132	67.00555	19.75549	45.07363	25.43481
2018-05-14 14:07:00	3590433799317661107	0.00000	8.25296	8.26633	9.88781	11.45367	11.97001	24.49726	94.37733	75.79933	2.28744	60.25207
2018-05-14 14:08:00	8630330696303481008	1.00000	6.15646	13.94498	11.50394	10.79121	11.57106	65.01904	17.44519	62.05695	63.06228	55.79625
2018-05-14 14:09:00	8630330696303482030	0.00000	10.25382	11.26957	13.44545	13.21766	8.20753	41.79768	52.93576	9.73103	20.28882	94.53750
2018-05-14 14:10:00	8630330696303481941	1.00000	10.36159	12.96331	11.68306	5.84477	8.76323	23.34271	93.53018	39.10307	49.81343	5.27690
2018-05-14 14:11:00	8630330696303482063	1.00000	7.57789	10.70282	12.21422	12.00824	12.16721	19.81439	4.55139	93.25677	89.69424	71.87121
2018-05-14 14:12:00	863033069630348859	1.00000	8.55659	11.71870	12.21395	7.38556	8.40782	77.75642	61.94732	59.26007	55.11815	89.48628
2018-05-14 14:13:00	8630330696303481354	0.00000	11.73009	9.30700	12.26445	10.94741	9.42788	67.09520	69.50627	12.00792	15.70400	90.79167
2018-05-14 14:14:00	8630330696303481222	1.00000	11.92415	5.97993	11.29006	7.13105	9.32237	27.20305	50.11489	39.53103	80.95212	97.18382
2018-05-14 14:15:00	8630330696303481685	1.00000	7.99872	15.29422	13.52143	10.68737	9.23759	99.19275	51.03688	78.03910	91.57659	53.76507
2018-05-14 14:16:00	3590433799317662451	0.00000	10.60466	12.53788	10.70109	10.41119	10.08142	95.46031	27.76377	21.16733	13.08623	29.44330
2018-05-14 14:17:00	359043379931766189	0.00000	7.03045	6.00386	11.00961	10.64787	15.63595	22.74192	8.26753	27.58730	10.34574	91.67785
2018-05-14 14:18:00	863033069630348164	1.00000	7.38062	11.27021	12.04586	11.32382	7.69541	64.18920	49.28615	16.63459	60.99280	72.00460
2018-05-14 14:19:00	8630330696303481099	1.00000	12.55799	7.49541	11.53549	7.45163	8.18402	47.65868	18.49196	35.52049	1.93608	84.47321
2018-05-14 14:20:00	8630330696303482139	0.00000	10.19173	6.53087	8.77532	13.30495	11.16719	42.50912	83.78092	95.53596	7.07071	66.97938
2018-05-14 14:21:00	3590433799317662048	1.00000	10.93807	8.39690	12.78758	9.11407	10.38312	56.82110	82.00185	81.05174	26.76754	67.65526
2018-05-14 14:22:00	8630330696303481339	1.00000	9.26471	12.27191	11.14102	8.94324	9.34577	56.62927	82.12155	53.14227	95.67473	16.87552
2018-05-14 14:23:00	8630330696303482279	1.00000	13.69113	7.45401	12.00188	8.64209	8.72337	50.72385	40.37678	54.57645	40.33563	87.47435
2018-05-14 14:24:00	3590433799317661826	0.00000	11.26766	9.80598	13.16004	7.72936	11.91508	65.18714	67.96209	40.09466	82.69526	22.08198
2018-05-14 14:25:00	8630330696303482147	0.00000	10.22295	8.49959	12.24993	12.06895	12.07486	63.40786	91.15442	27.03789	62.43061	55.28805
2018-05-14 14:26:00	359043379931766122	1.00000	11.37248	7.82521	12.87682	9.50311	8.49267	35.30369	19.19021	8.05152	83.12057	27.87244
2018-05-14 14:27:00	359043379931766643	1.00000	13.46295	10.81853	10.77378	8.18697	6.64199	55.90272	66.00357	99.23415	49.74141	61.93519
2018-05-14 14:28:00	3590433799317661768	0.00000	8.67105	10.23074	12.71189	8.90533	8.05103	84.07096	88.67864	7.09669	6.19425	98.41410
2018-05-14 14:29:00	8630330696303481503	1.00000	12.39150	9.78879	12.57159	13.37943	6.05311	23.59837	44.55923	65.69176	40.94344	84.91463
2018-05-14 14:30:00	359043379931766049	1.00000	13.09547	8.84051	10.51885	6.88054	7.76838	54.13873	15.39410	53.04852	48.27250	29.75033
2018-05-14 14:31:00	8630330696303482477	1.00000	10.95469	13.69504	10.32054	8.92865	8.62996	26.05142	37.62571	7.28571	84.79437	99.32788
2018-05-14 14:32:00	359043379931766536	1.00000	13.96109	9.17647	13.23006	6.57233	6.67302	23.51745	95.02741	0.73892	88.37775	63.54459
2018-05-14 14:33:00	3590433799317661370	1.00000	13.45223	5.62289	11.80279	6.19981	16.18595	68.63607	26.67854	86.96154	11.70785	2.47572
2018-05-14 14:34:00	359043379931766080	1.00000	9.96837	11.61234	10.55120	9.81933	8.50702	40.00092	98.65245	80.44835	78.21184	31.70950
2018-05-14 14:35:00	3590433799317661263	0.00000	9.22281	13.48353	13.03853	9.46536	7.73339	74.68319	44.09006	66.97325	6.86635	14.49227
2018-05-14 14:36:00	863033069630348420	0.00000	14.36528	9.10600	11.18828	8.65845	10.12985	81.92655	78.45247	89.63498	40.52933	29.97836
2018-05-14 14:37:00	8630330696303482147	1.00000	9.77783	11.03943	9.76369	6.26033	10.05256	38.56915	87.35153	14.05353	27.03981	35.14043
2018-05-14 14:38:00	8630330696303481750	0.00000	10.36372	10.88854	9.31384	12.41428	9.92744	46.17830	37.13089	29.27209	20.63614	17.87243
2018-05-14 14:39:00	3590433799317661420	1.00000	7.63113	13.30093	12.69967	10.21153	6.62066	15.50764	98.99418	74.05898	4.89951	32.90023
2018-05-14 14:40:00	359043379931766627	1.00000	13.36749	6.48308	13.23647	8.84123	13.72830	62.41811	69.60062	3.89593	46.51460	63.12165
2018-05-14 14:41:00	8630330696303482105	0.00000	9.51389	7.14978	14.17663	10.07541	7.65754	21.82367	43.13484	16.49699	54.07981	34.66069
2018-05-14 14:42:00	863033069630348099	1.00000	10.03275	10.25863	11.05154	11.46131	8.16829	56.47583	54.93093	34.53812	25.13225	96.79200
2018-05-14 14:43:00	3590433799317661248	0.00000	14.33417	6.63311	11.63566	13.87160	8.55068	2.46989	54.65011	28.05151	45.11081	14.29131
2018-05-14 14:44:00	863033069630348172	1.00000	7.41918	9.44359	11.60407	7.03502	8.16638	45.15632	10.33484	56.54729	11.73972	97.50408
2018-05-14 14:45:00	863033069630348875	0.00000	9.79755	10.92396	13.87344	9.93032	13.35388	95.61411	24.44428	91.48024	68.43191	20.12150
2018-05-14 14:46:00	3590433799317661420	0.00000	5.94818	8.12028	13.94404	12.88490	14.47048	73.54284	57.43045	58.08290	29.76576	55.83641
2018-05-14 14:47:00	863033069630348842	0.00000	13.91596	8.13397	10.91212	15.28452	9.75902	47.27008	57.86926	89.32453	54.59408	63.12098
2018-05-14 14:48:00	3590433799317661198	1.00000	10.05200	13.18333	11.03831	7.95172	9.84335	96.24935	34.53798	28.97364	92.68677	59.42807
2018-05-14 14:49:00	3590433799317662303	1.00000	9.81362	13.16678	11.19711	6.17393	7.18246	15.52066	15.55207	2.33132	52.55768	53.48473
2018-05-14 14:50:00	8630330696303482204	0.00000	9.27652	8.65085	14.45786	10.36840	9.47461	87.77959	61.11050	20.26335	53.94298	35.32255
2018-05-14 14:51:00	8630330696303481339	0.00000	7.85360	9.96468	15.74254	8.73921	15.56605	54.77192	35.03998	99.75511	70.79549	44.60936
2018-05-14 14:52:00	863033069630348503	0.00000	7.14820	11.25394	16.12854	16.81369	9.40332	16.16851	39.20535	19.89026	59.28914	81.53548
2018-05-14 14:53:00	8630330696303481727	0.00000	10.60968	9.38361	10.92704	9.28708	10.00943	73.47122	6.51113	64.02436	76.24007	18.51150
2018-05-14 14:54:00	359043379931766718	0.00000	9.29202	9.98594	11.76360	13.47445	9.59843	83.90361	10.95134	82.31151	28.76815	9.96698
2018-05-14 14:55:00	863033069630348149	1.00000	7.54022	13.29095	13.99130	10.24850	9.74662	98.94945	68.09666	7.47783	33.92986	5.90674
2018-05-14 14:56:00	8630330696303481859	0.00000	9.02242	7.12149	12.05325	11.37274	12.75876	50.28918	14.21105	29.07559	69.18239	53.27526
2018-05-14 14:57:00	3590433799317662006	0.00000	11.40345	9.44299	12.15679	9.65903	11.73461	76.62478	82.37888	24.63471	16.05179	31.93213
2018-05-14 14:58:00	3590433799317662345	0.00000	11.30777	8.64680	14.95430	11.37929	9.49106	59.61683	29.48243	84.43373	14.19024	27.91470
2018-05-14 14:59:00	8630330696303481842	1.00000	10.24641	12.29929	10.45212	9.84669	8.44767	92.86578	72.72429	80.42324	56.43777	29.49982
2018-05-14 15:00:00	8630330696303481644	1.00000	9.02007	13.06452	9.03483	2.89796	7.02548	6.07835	42.40304	56.24834	77.50500	27.43320
2018-05-14 15:01:00	8630330696303482410	0.00000	10.08495	9.11315	11.64590	9.87826	14.29749	3.28335	92.17029	85.09575	65.25894	32.35537
2018-05-14 15:02:00	8630330696303481487	0.00000	15.51630	8.20849	9.42516	13.98477	12.87245	48.91064	40.39692	78.95007	26.44036	28.19654
2018-05-14 15:03:00	359043379931766957	1.00000	9.90931	13.05067	11.77587	7.06785	9.91239	97.62388	24.25549	52.48757	3.15513	52.13260
2018-05-14 15:04:00	8630330696303481511	1.00000	12.94149	8.55913	11.23650	9.59243	8.81311	26.76376	77.68267	26.89844	0.52339	80.45178
2018-05-14 15:05:00	863033069630348651	0.00000	12.80351	5.76226	13.93243	7.85156	8.37416	29.66793	92.54206	77.39993	42.29058	57.33439
2018-05-14 15:06:00	3590433799317661644	0.00000	13.63939	8.48699	8.92887	12.99756	8.40286	50.74009	5.58160	85.65505	62.33336	41.20300
2018-05-14 15:07:00	863033069630348131	1.00000	9.75742	16.82071	12.15123	6.52096	7.71464	72.02276	6.43599	7.45337	60.08838	47.41719
2018-05-14 15:08:00	3590433799317661818	0.00000	10.72598	8.04516	12.07969	5.32124	12.26981	27.23127	34.36295	75.95015	80.60199	83.35542
2018-05-14 15:09:00	863033069630348255	0.00000	5.64564	8.11894	15.50787	16.10167	11.84906	92.83484	9.65260	80.31041	97.17288	36.65736
2018-05-14 15:10:00	863033069630348396	1.00000	10.49528	6.82592	13.98749	8.59594	5.08815	26.39020	47.49862	63.07034	27.04465	86.20831
2018-05-14 15:11:00	8630330696303482329	1.00000	12.63802	6.03841	16.29974	6.99775	8.37753	49.26889	19.29679	5.81114	22.07417	84.14145
2018-05-14 15:12:00	359043379931766130	0.00000	9.27239	10.17271	11.97437	9.14448	12.94794	18.73900	84.53464	20.97301	87.29831	36.85186
2018-05-14 15:13:00	3590433799317662352	0.00000	7.46517	4.22943	12.32840	11.10809	13.59702	94.03131	38.27443	31.59767	63.05686	5.80491
2018-05-14 15:14:00	3590433799317661206	1.00000	8.99203	9.43426	13.52207	11.07207	7.82272	89.64949	39.59133	87.66613	27.38398	76.25787
2018-05-14 15:15:00	359043379931766700	1.00000	12.95423	8.36231	11.70816	6.34924	7.26083	31.16823	14.14900	45.88408	92.06481	67.36756
2018-05-14 15:16:00	359043379931766692	1.00000	12.67638	5.41286	12.43987	9.24012	7.16539	39.90926	26.53423	72.96765	13.40433	45.91710
2018-05-14 15:17:00	3590433799317661537	0.00000	8.08218	6.92626	11.90999	15.14032	10.35284	79.10854	65.96009	36.27152	86.41647	76.65658
2018-05-14 15:18:00	8630330696303481933	1.00000	8.98132	9.07121	15.19258	11.28857	5.89972	74.86812	30.10726	24.04065	92.64006	26.49409
2018-05-14 15:19:00	359043379931766767	0.00000	9.65507	10.70317	12.02826	6.02987	7.62365	7.99126	30.39637	65.12415	8.21937	20.44939
2018-05-14 15:20:00	359043379931766957	1.00000	7.58934	14.13305	16.24661	8.37902	8.07054	5.78734	63.30333	1.26563	41.64375	81.16644
2018-05-14 15:21:00	3590433799317661735	1.00000	10.35885	10.92493	12.38788	7.40638	9.63718	22.59681	1.50259	79.09483	6.06091	74.41582
2018-05-14 15:22:00	3590433799317661016	1.00000	9.15866	8.98900	8.82948	10.08276	4.43657	95.52723	30.93794	36.74427	47.67036	92.82643
2018-05-14 15:23:00	3590433799317661727	0.00000	8.90643	10.49146	15.21736	8.95858	13.59208	1.52849	10.21407	66.68018	31.01277	68.50179
2018-05-14 15:24:00	863033069630348784	0.00000	10.41496	12.45796	9.74656	7.81929	10.17581	84.41010	29.71916	24.56302	79.07847	55.47815
2018-05-14 15:25:00	863033069630348016	1.00000	9.13784	13.10301	13.76296	10.15857	7.99466	21.23820	17.47191	99.87265	96.96944	18.28703
2018-05-14 15:26:00	863033069630348800	1.00000	13.33951	6.24096	15.27049	8.24479	9.74520	81.20293	36.92069	45.23011	99.77416	75.40127
2018-05-14 15:27:00	8630330696303482188	1.00000	14.65515	8.52604	15.50699	5.22147	9.77518	24.97220	66.95238	92.52595	95.54417	15.61103
2018-05-14 15:28:00	863033069630348578	0.00000	7.89562	9.60834	10.38704	8.48264	8.74252	41.99573	73.50195	88.66708	43.46596	77.25470
2018-05-14 15:29:00	8630330696303481974	1.00000	10.37337	10.55245	13.22775	9.20719	9.00234	32.54756	24.19495	27.15609	37.10762	64.93376
2018-05-14 15:30:00	3590433799317661958	0.00000	11.01298	8.57340	11.01174	11.14259	10.56171	3.03053	71.87453	81.54921	3.54004	68.69118
2018-05-14 15:31:00	3590433799317661750	0.00000	10.83296	11.20177	12.62474	12.87468	6.01559	25.79967	57.09153	98.81596	28.93675	24.24775
2018-05-14 15:32:00	359043379931766288	0.00000	6.87644	13.85323	11.94060	12.22905	10.60292	17.78365	5.46783	55.43792	49.00460	59.65324
2018-05-14 15:33:00	3590433799317662113	0.00000	6.13437	7.91760	13.91519	12.09983	14.44278	48.26317	75.02256	24.38011	6.50499	75.52608
2018-05-14 15:34:00	863033069630348164	1.00000	7.77748	13.60962	11.65230	7.64692	10.59604	76.16529	0.32187	87.09719	61.13087	95.98405
2018-05-14 15:35:00	8630330696303481842	0.00000	13.33204	6.31829	10.91291	12.06514	7.15901	60.68055	17.98486	48.94281	7.69295	95.27288
2018-05-14 15:36:00	8630330696303481305	1.00000	9.60448	7.53669	10.69433	8.18034	8.45518	53.96742	88.99935	22.66806	18.06203	96.77271
2018-05-14 15:37:00	863033069630348263	0.00000	9.04446	8.74238	8.52334	14.23132	7.40837	3.60065	5.34135	72.70754	55.06758	6.11378
2018-05-14 15:38:00	3590433799317662006	0.00000	13.74042	10.64344	12.93457	8.26740	9.41043	93.51608	15.66404	20.48956	89.16973	3.38096
2018-05-14 15:39:00	863033069630348776	0.00000	13.72894	7.22578	8.60701	14.04505	6.40440	95.37239	84.27650	79.48384	53.15647	86.79856
2018-05-14 15:40:00	863033069630348883	0.00000	10.85566	13.28782	14.82490	11.56009	10.88991	0.80015	10.19703	91.69657	75.76283	49.18305
2018-05-14 15:41:00	3590433799317662261	0.00000	6.16890	7.24014	12.92979	13.41963	14.70837	72.28475	45.92849	11.51299	31.99252	5.58121
2018-05-14 15:42:00	863033069630348164	0.00000	10.00885	16.58720	13.78658	9.19680	7.32158	33.95104	56.99682	32.90050	8.66283	1.71409
2018-05-14 15:43:00	863033069630348404	0.00000	8.82876	7.71622	13.62430	9.47466	4.22119	99.05613	19.67970	56.50615	1.55445	4.08829
2018-05-14 15:44:00	3590433799317662410	1.00000	12.28665	7.91121	14.87272	11.12000	10.18980	64.82644	64.10574	85.19160	77.14365	72.14258
2018-05-14 15:45:00	8630330696303481503	1.00000	8.69256	14.23837	11.22926	9.14422	8.57810	56.44741	58.41263	81.86797	10.93470	24.48797
2018-05-14 15:46:00	863033069630348958	1.00000	12.99232	9.86332	11.86436	6.45801	10.96545	56.71761	43.99886	29.56350	84.70968	79.95803
2018-05-14 15:47:00	863033069630348396	1.00000	6.51289	11.41421	12.62538	7.93230	8.91137	52.90463	85.46454	55.95782	95.12886	5.22030
2018-05-14 15:48:00	8630330696303481420	1.00000	7.62038	10.87473	12.98107	9.77564	9.18134	8.33868	45.64628	94.72967	93.45007	67.71007
