ts	imei	mwra	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.android.documentsui	p.android.externalstorage	p.system	p.android.gms	p.android.vending	p.simulator	p.process.gapps	p.google	p.dogalize	p.katana	p.olauncher	p.android.defcontainer	p.browser.provider	p.inputmethod.latin	p.gms.persistent	p.notifier
2018-05-13 18:49:00	8630330696303481503	1.00000	10.09750	12.50973	12.51544	9.27393	7.73661	13.99528	11.78250	61.14161	0.04147	43.18963	66.64897	49.22960	32.83746	39.87502	5.61475	74.94080	72.77474	92.28158	87.48135	96.86517
2018-05-13 18:50:00	8630330696303481255	1.00000	13.53394	11.90360	13.32088	11.36039	7.83535	13.68311	12.22424	61.44693	0.02270	15.55841	41.32067	36.51256	70.17673	81.62736	4.84859	89.76512	84.66121	1.01897	48.72297	50.33984
2018-05-13 18:51:00	359043379931766676	1.00000	12.82423	6.45296	12.91416	10.33462	13.86195	12.92223	5.88966	42.76060	0.00044	40.65984	53.55728	60.23195	45.33344	52.31644	78.43496	90.48521	36.78448	73.22901	0.95182	77.94126
2018-05-13 18:52:00	8630330696303481149	1.00000	14.52276	14.06196	6.86368	6.44719	8.11668	6.88367	9.82075	57.35542	0.19479	42.17476	47.96043	36.61365	84.99884	41.88187	9.95921	6.32465	94.99495	48.90987	46.39839	48.69813
2018-05-13 18:53:00	863033069630348743	1.00000	12.39153	11.26537	10.02898	11.79240	8.28899	7.65246	11.12931	53.14922	0.01200	73.68918	58.93866	70.14221	69.56435	84.47258	86.10881	87.51126	12.06427	19.72727	83.80670	95.66570
2018-05-13 18:54:00	8630330696303481750	0.00000	7.52253	10.69283	11.15523	8.08299	13.37912	11.33639	13.51355	76.95698	0.00697	44.78387	26.70677	58.22398	33.33984	47.16276	60.09278	65.98779	61.20248	91.96009	14.56556	78.55572
2018-05-13 18:55:00	8630330696303481156	1.00000	10.46135	13.50479	11.50090	6.70868	9.83863	17.79306	12.36871	42.18322	0.11166	63.80260	53.45578	31.38971	36.28784	31.25942	81.15182	20.65929	37.34444	45.64135	85.67476	72.58884
2018-05-13 18:56:00	3590433799317661321	1.00000	11.83583	13.28345	8.04139	11.25704	8.56114	6.00169	6.63590	38.40965	0.08942	54.71720	39.59890	53.08064	32.25028	43.97183	0.74744	18.85190	66.16455	44.78513	35.28441	47.80188
2018-05-13 18:57:00	3590433799317661818	0.00000	15.78477	7.35787	12.58894	7.84882	9.10636	13.72230	6.22916	85.74039	0.00042	55.38251	50.49411	40.98398	56.24790	42.96191	84.86590	73.63808	32.96420	95.24159	1.11943	94.12318
2018-05-13 18:58:00	863033069630348982	1.00000	10.36707	10.50446	3.65387	14.71641	2.53908	6.67982	9.22609	59.60143	0.00573	67.36897	60.79471	50.77248	49.89654	46.69649	93.73142	24.11725	80.19041	17.64237	32.90685	56.59035
2018-05-13 18:59:00	3590433799317662295	0.00000	10.06319	9.44694	11.84306	10.14704	13.23979	9.47260	11.37261	56.27808	0.00214	54.84759	33.66382	53.67237	62.90191	93.38819	42.75671	52.17792	46.73502	77.06009	72.50339	86.67237
2018-05-13 19:00:00	3590433799317662055	1.00000	13.47713	12.43418	11.86523	8.14455	8.05336	11.28075	11.78019	43.50462	0.03818	38.83112	43.73506	46.34632	57.44004	0.85953	31.78967	11.60284	33.69261	79.99714	20.91699	79.95651
2018-05-13 19:01:00	359043379931766122	0.00000	7.42119	8.47113	12.60547	7.45535	10.38516	16.59560	15.40854	46.09311	0.00090	61.32850	43.96802	0.85972	48.11063	50.83387	57.98894	5.11887	31.81250	93.16038	9.34528	32.92431
2018-05-13 19:02:00	3590433799317661297	0.00000	10.82774	6.84739	17.85050	6.59431	8.21678	13.39577	17.85583	45.11576	0.00035	65.06188	49.20760	70.27967	42.57064	3.96752	4.15421	21.69356	93.78455	3.49541	5.51922	87.23478
2018-05-13 19:03:00	8630330696303481974	1.00000	13.84296	13.29865	12.09599	7.38898	9.84900	10.01856	12.27620	41.62937	0.09085	41.09201	53.47400	66.92360	52.88784	81.88239	97.94485	49.70282	84.97921	5.61470	94.07949	55.83515
2018-05-13 19:04:00	3590433799317662360	0.00000	11.63544	9.17177	13.52370	8.33252	13.13118	12.00683	11.85241	57.42667	0.00173	61.06521	60.33131	56.39332	33.88049	55.67081	26.42356	79.96450	79.43081	87.72700	27.54336	74.31480
2018-05-13 19:05:00	8630330696303481016	1.00000	13.24848	11.35439	14.42765	7.74536	11.52582	14.07470	14.13387	57.77972	0.01316	54.08478	16.71704	18.71724	46.38182	11.97381	48.08249	52.90805	19.46382	1.36812	64.51024	75.02303
2018-05-13 19:06:00	3590433799317662196	0.00000	12.53983	8.07089	7.74421	16.10364	7.63766	9.84371	8.14288	44.31899	0.00075	67.12964	71.27100	53.11872	52.92212	75.23377	52.75799	42.80100	10.07747	56.16167	89.02238	10.56249
2018-05-13 19:07:00	3590433799317662477	0.00000	11.95266	10.74835	10.53970	8.82718	6.76250	10.46142	10.13723	65.92181	0.00716	27.01304	52.43458	46.62462	68.04166	45.77051	38.78299	76.71282	72.62946	39.75107	44.88352	82.38787
2018-05-13 19:08:00	8630330696303481982	0.00000	4.98280	8.34974	11.77059	7.24810	15.13268	12.09596	10.64866	60.91294	0.00083	36.03231	19.01558	54.86426	49.74672	76.99809	98.19768	63.03287	48.12574	63.53091	44.81390	63.62202
2018-05-13 19:09:00	359043379931766403	0.00000	12.42543	7.49342	13.11234	10.99688	13.97797	8.72583	7.85203	56.21251	0.00053	50.04078	47.18444	57.57400	64.48724	85.56802	86.74783	34.87383	97.24571	35.53539	22.49068	8.85492
2018-05-13 19:10:00	8630330696303481909	1.00000	11.57209	13.84863	10.57597	10.70444	9.62846	8.54779	8.08980	50.02860	0.15735	43.87102	46.09738	35.12321	20.17270	7.78871	91.52560	96.35621	65.47476	34.04942	95.79017	47.10588
2018-05-13 19:11:00	8630330696303482220	0.00000	8.30903	9.36500	10.42011	7.68646	15.53301	10.13124	10.16220	63.86248	0.00208	42.28112	57.28878	74.12907	31.49711	73.77378	67.81040	53.11940	24.70531	24.42707	25.66269	84.04706
2018-05-13 19:12:00	863033069630348115	0.00000	8.15118	10.03293	13.19265	9.58810	9.82428	14.20312	14.55882	55.54316	0.00362	62.87246	30.35356	39.09785	59.55977	43.50783	48.16963	81.19335	31.95812	44.48267	69.73636	45.11808
2018-05-13 19:13:00	359043379931766015	0.00000	11.54482	11.33391	11.44849	9.64918	8.39027	9.43670	9.70433	43.65742	0.01292	59.31993	24.88325	38.05916	47.89200	45.85713	24.71710	57.93542	60.54980	80.97540	12.61866	84.75965
2018-05-13 19:14:00	3590433799317661503	1.00000	10.93759	12.84240	10.83188	13.48360	6.77304	7.14627	5.71291	61.92513	0.05769	40.51991	55.19143	44.87041	50.13737	43.06229	48.04046	75.67438	24.60577	53.18025	80.46587	63.87515
2018-05-13 19:15:00	8630330696303482485	0.00000	13.93000	9.20580	7.87541	11.01167	11.35249	10.42740	5.24201	46.31677	0.00170	37.18136	50.57993	5.96614	62.70401	47.70202	5.58175	33.41419	51.94207	71.16066	20.99225	47.47460
2018-05-13 19:16:00	8630330696303481198	1.00000	12.35389	11.60462	10.86129	18.03509	8.29972	7.52118	9.87183	52.03677	0.01695	54.47848	40.16744	60.58760	38.68832	34.08627	21.64496	36.25851	17.47577	4.42323	8.60697	16.91692
2018-05-13 19:17:00	8630330696303481404	0.00000	10.86433	8.85429	13.47838	8.92293	10.22744	11.23706	11.98646	50.25217	0.00132	71.16880	58.58563	34.63443	61.09726	49.07789	27.50991	39.78883	31.42177	81.95310	60.83386	7.08680
2018-05-13 19:18:00	8630330696303481842	1.00000	8.24803	16.77523	13.15652	9.16743	9.02033	15.57029	7.96598	44.88555	2.93318	51.92921	55.97214	24.06534	39.88239	61.05727	45.48628	90.55366	67.90876	96.34397	28.37509	10.57775
2018-05-13 19:19:00	3590433799317662097	1.00000	14.94200	9.84453	6.99538	11.93189	10.38404	8.68054	10.95058	59.58362	0.00306	37.32280	40.94925	59.71028	51.25574	1.07243	4.63254	1.11582	90.77325	33.19586	20.66644	11.00008
2018-05-13 19:20:00	359043379931766643	1.00000	10.39114	11.50164	9.74939	7.45072	9.46900	10.87558	12.29746	59.68189	0.01528	74.58498	44.13790	43.95467	36.45158	9.26156	82.54136	49.48445	32.31987	71.23876	34.67756	15.11972
2018-05-13 19:21:00	359043379931766569	1.00000	10.94629	12.93909	12.36284	9.10129	8.32418	13.52567	8.83247	41.54514	0.06353	47.59735	37.36754	65.31976	51.71288	23.76280	42.76666	35.78178	38.38157	29.51333	82.41943	30.19389
2018-05-13 19:22:00	359043379931766700	1.00000	9.46829	12.81302	10.91664	7.08686	8.66637	11.70709	11.92925	62.92173	0.05591	50.43299	46.70304	55.36966	57.20722	20.48050	4.81369	35.58997	54.85058	31.82324	12.35397	41.65680
2018-05-13 19:23:00	863033069630348040	1.00000	10.34421	12.54306	8.35331	11.38276	7.25106	10.11664	9.77999	54.31774	0.04287	62.32876	37.20457	61.22074	52.70057	46.25956	75.20852	86.47824	99.85498	5.24141	13.62398	96.66177
2018-05-13 19:24:00	359043379931766635	0.00000	5.65136	8.41460	12.22452	7.17775	9.22920	14.00398	15.92238	39.12662	0.00099	52.52067	51.04712	49.53631	52.31681	49.83036	50.44503	16.96726	45.78634	0.30885	62.38937	7.43210
2018-05-13 19:25:00	3590433799317662493	1.00000	11.01630	12.73771	6.10026	5.46289	4.60421	14.87519	14.88488	75.89899	0.05181	67.66102	47.43724	38.81815	62.52933	72.83327	55.61014	59.01332	55.47883	2.61145	28.41513	34.58514
2018-05-13 19:26:00	863033069630348362	1.00000	10.34103	13.10661	9.22542	5.71276	7.52822	10.36904	11.31729	63.77998	0.07496	41.51764	33.59849	64.74752	48.96061	47.65375	27.45674	94.95738	9.81153	39.06359	6.83399	35.76280
2018-05-13 19:27:00	8630330696303481446	0.00000	13.05435	8.00455	13.26800	10.39033	13.67734	13.97227	5.21456	60.78244	0.00064	35.58074	31.13165	86.58811	60.15165	28.15305	10.55260	53.61227	6.49485	25.91994	42.67388	49.78302
2018-05-13 19:28:00	863033069630348065	0.00000	8.36440	8.04604	11.75039	7.75176	12.78899	11.33166	15.07353	58.17034	0.00049	33.54045	22.25043	45.65922	75.33948	31.04858	28.93020	47.11166	26.87933	79.52069	29.55784	75.76722
2018-05-13 19:29:00	8630330696303481552	1.00000	10.90662	13.50644	6.67404	11.00237	7.67350	6.54147	6.58689	60.30797	0.11185	55.26049	65.67782	62.17981	63.29789	35.49658	95.93154	29.50092	9.96451	57.45372	78.75234	30.99131
2018-05-13 19:30:00	3590433799317661255	1.00000	13.05514	12.66498	12.92682	8.72765	9.22532	14.33040	13.06965	43.94873	0.04833	34.43643	42.83528	37.91210	54.33686	42.63928	94.90968	59.25296	20.40501	0.82377	25.65649	44.26301
2018-05-13 19:31:00	8630330696303481925	1.00000	13.40025	13.92499	7.46092	9.63795	8.68659	8.30830	8.87497	49.63545	0.16971	65.72796	36.72417	35.49071	48.90998	88.20821	49.70964	74.92253	96.63447	71.90835	15.93366	71.23202
2018-05-13 19:32:00	8630330696303481313	1.00000	12.85402	13.58061	9.63314	12.09617	8.72135	8.48104	5.52692	69.27678	0.12034	42.24023	45.07827	61.69959	74.50214	33.02926	98.22735	36.78194	56.08474	41.73772	34.55917	13.51730
2018-05-13 19:33:00	8630330696303482204	0.00000	10.81165	8.85488	12.27109	8.62822	11.07125	8.86409	11.72974	68.45163	0.00129	47.66659	47.18368	48.08808	33.86495	6.30534	9.57818	16.08364	59.29554	79.06892	9.41293	64.84899
2018-05-13 19:34:00	359043379931766726	0.00000	10.21262	8.58444	11.07109	10.01572	13.33018	6.92533	7.95973	46.31820	0.00104	59.43606	46.66919	33.75472	43.72994	47.30437	99.94000	35.11408	3.06725	56.25276	35.63081	59.34040
2018-05-13 19:35:00	3590433799317662295	0.00000	9.34378	9.29670	11.33140	9.47281	12.61566	9.55228	11.54432	53.44284	0.00187	64.35306	61.14579	39.65596	43.11684	65.42562	72.65596	68.22117	52.29129	71.15710	17.46425	35.13768
2018-05-13 19:36:00	8630330696303482055	0.00000	12.81129	12.48432	8.47325	15.67626	10.09510	8.98897	6.96869	50.76099	0.04033	40.00172	46.45927	54.60575	33.12132	94.93364	85.92928	9.12511	61.85592	59.32515	82.29812	7.74974
2018-05-13 19:37:00	3590433799317661735	0.00000	11.40174	10.07051	11.15280	11.17490	8.93514	13.07507	10.78942	54.72423	0.00379	39.02087	52.81500	42.09269	45.10515	89.30867	71.14330	35.44940	34.41456	51.53458	64.99687	9.67214
2018-05-13 19:38:00	863033069630348016	0.00000	11.22413	11.33605	12.10727	9.85055	10.90722	12.63565	8.88335	58.83209	0.01284	59.43319	38.09815	39.86711	66.82358	94.90835	29.22274	41.26066	43.68826	23.20644	4.49380	61.60921
2018-05-13 19:39:00	8630330696303481743	1.00000	13.27179	8.55028	9.96253	7.42975	6.69025	10.58000	8.63425	46.56787	0.00107	52.99340	42.87581	39.21427	51.99899	47.04916	10.57113	87.03360	21.32330	7.58278	19.11932	18.03382
2018-05-13 19:40:00	8630330696303482410	0.00000	12.99197	10.88301	13.33076	10.96967	11.98314	14.59617	13.41599	43.28299	0.00829	27.63577	61.62527	41.12326	63.47151	22.69990	85.97516	66.63599	54.55863	33.28116	72.33927	4.24943
2018-05-13 19:41:00	863033069630348180	1.00000	12.65372	13.14478	11.23119	10.72681	11.70276	9.70153	5.54204	33.55983	0.07801	37.67248	35.73781	51.60430	74.00242	14.09674	42.06331	80.54054	45.66998	97.30314	77.06689	78.98979
2018-05-13 19:42:00	3590433799317662311	0.00000	9.24944	7.42605	15.37649	8.63400	14.27053	13.41738	7.52367	54.96365	0.00044	28.46769	61.72790	55.35605	42.61906	98.05628	98.63261	43.80955	83.97648	31.04980	75.05561	92.13242
2018-05-13 19:43:00	863033069630348750	1.00000	13.72166	14.02830	11.93596	12.36488	12.12137	7.66230	11.66639	71.89549	0.18833	57.53422	50.38796	36.41540	45.15560	57.43471	89.86969	41.27018	74.68524	11.76359	49.23905	87.50426
2018-05-13 19:44:00	359043379931766064	1.00000	10.36263	12.91133	8.12111	12.85167	8.22348	5.08981	7.05432	37.92946	0.06171	38.10100	43.05856	65.85870	35.60567	83.17860	11.29470	58.15686	48.17270	44.61442	22.21392	5.27834
2018-05-13 19:45:00	3590433799317662105	1.00000	12.09240	13.78690	4.66876	13.80357	5.23784	9.67931	6.86848	35.56660	0.14797	33.43920	22.98359	39.66480	62.43771	74.07408	52.60543	90.35325	12.11595	23.50624	16.32038	55.67055
2018-05-13 19:46:00	863033069630348115	1.00000	14.59724	10.20654	13.52863	7.92456	10.32128	11.73048	14.25274	77.10514	0.00432	52.14843	32.10985	32.46858	53.86190	33.47284	50.05894	41.01636	84.94311	28.24016	43.34341	24.67489
2018-05-13 19:47:00	8630330696303482469	0.00000	6.62534	8.52731	11.09416	7.97226	15.20735	10.58390	10.59038	37.00678	0.00111	58.72164	29.85940	47.46732	49.18364	51.83931	37.78513	12.23710	95.12105	40.81662	20.29467	76.81252
2018-05-13 19:48:00	3590433799317661370	1.00000	11.10937	10.61698	5.25479	11.99282	3.05777	9.33044	10.77340	64.17256	0.00634	54.22232	31.32820	52.80093	43.93436	2.20538	59.02702	1.99891	3.88882	36.52074	86.93857	7.96897
2018-05-13 19:49:00	3590433799317661537	0.00000	12.64629	11.45345	14.60470	8.17128	9.69161	15.49450	16.78229	43.65710	0.01468	32.46480	34.97868	57.72931	44.70840	42.31689	89.73599	99.45868	46.18545	36.80773	62.62182	18.42773
2018-05-13 19:50:00	359043379931766601	0.00000	13.11390	13.42823	10.01618	11.72144	9.10077	5.44983	9.28712	48.29670	0.10346	53.23279	33.10367	71.85206	24.62047	85.61203	47.39827	48.03848	7.54733	29.24266	13.07494	29.91976
2018-05-13 19:51:00	3590433799317661644	1.00000	12.53636	10.98784	14.61317	10.62300	9.00079	11.04879	10.70150	51.68490	0.00924	44.69265	47.35732	37.02677	53.81804	88.32280	10.36232	8.92758	84.91156	49.04308	8.72533	42.79814
2018-05-13 19:52:00	8630330696303481313	1.00000	11.87320	8.15024	11.35954	8.70623	7.15252	13.47307	13.91789	57.53485	0.00061	46.04479	45.90425	49.55191	47.16786	6.29799	46.57794	36.97282	76.56864	3.72097	92.91159	16.55508
2018-05-13 19:53:00	3590433799317661651	0.00000	12.04399	7.89219	13.12640	10.96128	11.56316	9.69265	7.36057	39.91418	0.00050	46.85564	30.66169	66.41568	65.55999	94.73823	21.77726	29.05650	46.10102	70.26062	44.38130	97.40906
2018-05-13 19:54:00	3590433799317661263	0.00000	11.21346	15.54857	16.53561	10.69458	11.02037	17.31358	12.07018	48.28212	0.86034	68.82059	43.16037	73.58711	37.01691	52.91537	33.19636	23.42628	18.34169	34.18270	68.50208	24.45255
2018-05-13 19:55:00	3590433799317661719	1.00000	11.01908	12.32813	8.24853	14.91175	6.02165	9.81124	4.97712	29.63624	0.03457	67.85655	45.74558	32.28614	67.66731	46.33087	84.42916	74.75887	27.07093	52.21329	10.92898	86.21130
2018-05-13 19:56:00	359043379931766262	0.00000	9.96918	9.23265	13.38051	8.04016	13.56592	12.04773	11.10164	64.17161	0.00182	66.61639	47.97576	47.01974	64.83824	12.38493	36.91035	86.87908	59.25623	45.78825	98.16089	38.06094
2018-05-13 19:57:00	8630330696303481388	1.00000	13.50434	10.67581	13.12982	9.89692	7.52258	11.03034	14.73114	35.54438	0.00681	60.31011	63.83424	62.49663	93.68441	63.57257	50.13870	29.74606	68.91399	52.95855	85.99816	19.09922
2018-05-13 19:58:00	3590433799317662188	1.00000	10.48276	15.44970	11.50536	8.40320	9.35874	15.16850	12.71618	52.79011	0.77945	53.92621	55.54602	64.09740	55.79060	37.69907	20.69878	11.06572	18.97950	89.54097	63.25019	8.07395
2018-05-13 19:59:00	8630330696303481156	0.00000	12.60343	13.66312	8.65679	11.83829	8.52580	12.32801	7.77264	70.27856	0.13069	60.58661	33.95525	14.24436	54.99685	24.91726	16.51510	32.11606	51.51880	77.24785	73.74997	57.40125
2018-05-13 20:00:00	3590433799317661693	0.00000	6.11613	8.94661	10.69416	4.52732	15.58314	13.33447	10.16435	44.17385	0.00138	59.83335	43.67271	62.41914	63.60423	23.63757	49.37772	49.06571	97.08966	59.83550	77.70210	91.40168
2018-05-13 20:01:00	8630330696303481867	1.00000	14.09408	11.93014	3.07333	12.97758	7.02700	8.47399	8.93802	54.64127	0.02321	44.78889	55.62220	49.95918	75.82756	18.87209	64.39237	49.45911	32.27868	84.03648	22.87147	81.62182
2018-05-13 20:02:00	3590433799317662204	0.00000	8.52626	6.09611	13.40254	9.70987	10.43137	11.36216	11.34135	61.08271	0.00035	72.28125	65.54360	69.89413	18.09007	16.35475	84.05258	6.03120	61.26555	68.81782	54.67250	5.39024
2018-05-13 20:03:00	8630330696303482022	0.00000	12.80400	6.43543	13.00853	7.08382	14.54953	14.31576	6.79183	58.69107	0.00031	60.43881	33.73441	33.43618	44.18359	98.11734	46.38361	80.16252	35.30349	14.05809	86.00734	31.26831
2018-05-13 20:04:00	3590433799317661479	1.00000	15.11192	11.39459	14.68777	11.00495	8.85663	7.66356	13.33956	73.58725	0.01378	69.99857	47.10094	48.19727	51.31685	47.05254	41.54875	15.71355	89.24656	97.81380	95.31579	77.39965
2018-05-13 20:05:00	3590433799317661222	1.00000	14.55012	12.35929	7.58381	13.24099	9.99940	11.33309	9.30733	72.57930	0.03569	48.42058	35.78966	28.36227	36.89310	17.04462	69.39683	46.46122	9.88268	48.69506	13.83868	98.02896
2018-05-13 20:06:00	8630330696303481487	1.00000	11.07672	8.60261	7.55694	18.14618	7.42900	10.71941	7.06451	68.27648	0.00102	56.43654	31.24536	49.16955	52.22468	19.79808	36.75837	87.89663	67.25428	95.06833	35.68631	98.95551
2018-05-13 20:07:00	8630330696303481156	1.00000	10.06563	13.67920	13.37655	7.51754	11.14253	14.93658	12.74437	49.57431	0.13283	47.53524	38.42786	60.88443	42.26419	71.75812	61.23894	42.56229	41.83065	87.12840	55.53684	95.59465
2018-05-13 20:08:00	8630330696303481446	1.00000	11.97376	13.66949	8.28044	9.44952	7.55689	9.58037	9.74925	39.94035	0.13161	49.19287	38.93174	42.48356	69.07651	90.07660	46.82553	6.82235	45.85144	6.41120	55.91362	96.51387
2018-05-13 20:09:00	8630330696303482451	1.00000	11.49644	12.49791	12.87143	11.60410	11.56701	5.99574	8.38677	58.90010	0.04088	40.48096	42.11177	61.12919	39.85260	26.49143	15.93234	57.51950	46.23799	13.18116	39.69954	28.43327
2018-05-13 20:10:00	8630330696303482493	0.00000	12.55566	16.42106	12.49047	9.53885	8.88578	10.24548	10.44767	49.50946	2.05835	75.49414	46.42874	27.56001	45.80080	73.13792	71.03731	13.28575	53.82895	9.85488	31.84015	3.08060
2018-05-13 20:11:00	3590433799317661727	1.00000	11.42281	14.06908	10.90286	10.77064	9.21864	8.56288	9.01038	62.81707	0.19609	66.03781	54.98564	37.07052	68.07691	97.89837	38.57353	26.18910	95.66607	70.24932	7.68319	82.27357
2018-05-13 20:12:00	3590433799317661651	1.00000	12.60638	11.43626	8.70745	13.86183	8.61601	9.86743	10.34810	72.04393	0.01429	36.02421	50.17199	56.67656	52.20026	21.82590	84.69391	90.63645	7.42468	28.30154	33.22563	41.74182
2018-05-13 20:13:00	8630330696303482451	0.00000	14.29414	6.73078	13.13640	8.34470	10.91535	12.91758	8.45891	64.28554	0.00033	38.97115	38.55719	52.11676	58.96463	43.81546	57.86549	73.24076	34.32559	5.65784	53.50097	10.74560
2018-05-13 20:14:00	3590433799317661784	0.00000	12.43652	14.62381	15.33774	10.76791	10.16012	11.99158	10.66419	69.67884	0.34140	45.46431	42.26562	58.73910	51.85777	13.27289	54.64804	68.42998	10.46545	76.79986	51.69064	76.59727
2018-05-13 20:15:00	8630330696303481248	0.00000	8.02644	6.12169	16.93319	7.40879	12.94675	13.05019	12.38424	64.78497	0.00027	68.33503	45.75540	55.54762	61.91971	18.57483	87.90269	16.46567	39.95099	91.17127	49.10625	76.56597
2018-05-13 20:16:00	3590433799317661925	1.00000	12.97880	8.58293	10.17518	16.85820	10.51922	5.82708	8.88145	64.25732	0.00097	46.33050	46.19219	34.04858	53.64604	19.43789	39.10030	45.89968	44.98172	12.80802	31.15495	26.95342
2018-05-13 20:17:00	8630330696303481024	1.00000	14.08729	14.19306	14.08529	11.11400	6.93511	10.65282	11.68114	58.15425	0.22201	71.69164	61.98863	57.78008	39.98883	52.57417	85.62408	99.35238	5.93063	12.06204	87.11455	68.12031
2018-05-13 20:18:00	8630330696303481933	0.00000	10.91427	8.71996	11.98993	8.99795	13.04639	12.42087	8.49286	53.30911	0.00107	48.25503	28.42129	38.85857	57.88364	17.46444	67.97748	89.08549	41.76269	75.52580	66.40943	49.81492
2018-05-13 20:19:00	8630330696303482063	0.00000	10.19142	9.64748	13.63774	6.59862	13.31530	14.69988	12.16467	44.33371	0.00257	64.89750	65.70819	34.90589	54.69922	90.96377	53.51536	87.14418	8.09287	97.36940	62.92428	86.07623
2018-05-13 20:20:00	863033069630348107	1.00000	11.40459	9.96340	9.49190	11.29935	11.26339	9.31924	7.36125	61.89215	0.00359	44.80265	59.27580	67.48851	37.99175	81.92348	20.47131	81.60430	66.39258	77.56461	85.47251	4.63626
2018-05-13 20:21:00	3590433799317661123	1.00000	14.59469	13.71793	15.20053	10.89959	13.83030	9.48794	9.35852	33.94979	0.13804	59.61721	45.91745	49.98158	42.34461	9.59478	57.97263	21.76099	54.30461	24.95354	91.08644	35.78565
2018-05-13 20:22:00	3590433799317661586	0.00000	15.39912	11.12677	12.96921	10.75708	5.58123	6.55951	15.21091	33.13614	0.01064	68.76187	32.12431	57.09624	76.96539	55.19944	33.67730	3.34965	40.64451	82.79096	45.69324	11.10086
2018-05-13 20:23:00	3590433799317661057	1.00000	11.64660	12.40232	12.66884	10.06512	7.62040	10.19339	9.85011	37.74095	0.03720	51.64902	46.61714	50.31776	22.94511	84.27304	5.87516	40.97916	35.97173	47.94936	51.74012	2.59383
2018-05-13 20:24:00	863033069630348289	1.00000	12.19420	10.47377	5.68118	14.27513	6.58707	11.65060	7.45297	52.08271	0.00566	87.01532	13.84118	36.11060	54.19498	20.34947	5.97730	63.06169	2.86164	15.19064	97.89169	48.84215
2018-05-13 20:25:00	863033069630348057	1.00000	15.93780	16.32076	13.09765	11.31849	8.33455	14.32450	12.28285	60.94065	1.86199	34.09513	35.58492	52.10628	44.64337	43.29358	37.01550	42.62531	31.81845	85.43782	35.61459	13.96949
2018-05-13 20:26:00	8630330696303482139	1.00000	14.96300	11.60389	9.60843	6.15145	7.83012	11.36750	14.74708	60.38254	0.01674	54.97095	60.69832	58.95754	34.20900	53.29015	31.11490	40.11115	60.98726	66.14221	92.48117	58.83332
2018-05-13 20:27:00	3590433799317661453	1.00000	10.33315	12.68852	9.27175	6.67784	6.89974	11.84181	11.02039	38.19062	0.04953	35.91119	27.27406	63.21284	59.29486	6.62892	21.64509	60.79013	46.11008	40.86713	98.70642	68.19106
2018-05-13 20:28:00	8630330696303482386	0.00000	6.28787	8.62902	14.27529	5.66759	12.46752	12.91861	13.37487	20.91161	0.00110	53.50835	33.32521	33.26683	80.57076	52.82154	79.17561	92.83448	32.00509	54.70994	58.20000	11.32983
2018-05-13 20:29:00	3590433799317661560	0.00000	11.70114	8.65647	10.40717	8.49565	11.18952	9.05787	9.32394	52.16545	0.00099	69.53588	51.19407	33.35191	66.37185	39.51393	68.82209	54.41768	93.42203	94.07162	74.00688	46.36125
2018-05-13 20:30:00	359043379931766064	1.00000	14.78866	10.80529	13.00111	16.95436	13.97771	10.69155	11.93024	50.04503	0.00782	56.75549	46.22096	63.15502	42.15068	41.47273	8.76100	37.39100	4.20424	70.31832	29.33224	84.69856
2018-05-13 20:31:00	3590433799317661859	1.00000	10.62470	9.73033	13.31011	10.55804	7.34104	8.99615	10.92279	41.28830	0.00271	51.43661	44.33797	55.20625	54.25652	91.41218	26.24011	14.75130	64.70299	39.17376	49.18328	87.75135
2018-05-13 20:32:00	8630330696303481628	1.00000	14.09874	11.59680	13.41235	9.15509	11.83449	10.19737	11.99196	33.86264	0.01687	75.16391	33.08690	28.78310	45.90952	92.51535	61.14315	48.89950	34.52257	91.84712	2.03626	61.30075
2018-05-13 20:33:00	3590433799317662469	0.00000	12.00125	16.78059	7.55338	9.53916	6.65343	6.34251	8.15352	51.75991	2.94884	48.36593	39.51832	77.81336	70.71352	85.10363	8.38637	30.11018	45.98011	74.80016	34.29382	31.64518
2018-05-13 20:34:00	8630330696303481164	0.00000	12.54724	9.30218	14.82738	10.89658	8.44651	12.83772	15.48987	35.77950	0.00183	65.39079	39.36135	53.56678	88.87865	67.91107	99.60681	12.15728	25.23018	21.67824	17.53934	45.60020
2018-05-13 20:35:00	863033069630348065	0.00000	8.98575	10.66144	11.92683	7.25654	15.80429	10.23002	9.25854	48.21115	0.00688	54.32882	61.88737	56.91546	48.11785	0.13787	31.91370	69.66820	42.22093	76.83348	93.32059	47.56373
2018-05-13 20:36:00	3590433799317661529	0.00000	17.35458	6.14896	10.66318	8.99005	14.34448	12.89557	3.45196	52.27580	0.00040	55.72375	55.24997	58.05857	64.88734	43.65150	12.78544	63.47779	3.08438	94.89326	44.59275	62.92603
2018-05-13 20:37:00	3590433799317661347	1.00000	15.54477	14.60294	12.03728	8.16915	8.98754	12.90407	14.60058	58.54912	0.33436	42.68155	3.47891	30.58780	68.83313	76.81275	3.57544	81.62309	59.90518	72.07602	44.47426	96.59061
2018-05-13 20:38:00	3590433799317661578	1.00000	14.27628	10.69910	12.55606	9.07673	6.41757	11.23079	13.26192	64.61086	0.00691	52.54351	56.56781	66.22131	53.19524	53.06853	29.44195	35.60275	29.14030	33.59317	56.80415	61.37964
